site,time,PM2.5,PM10,AQI
石景山古城,2023-01-07 15:00:00,22.0,100.0,75.0
石景山古城,2023-01-07 16:00:00,25.0,103.0,77.0
石景山古城,2023-01-07 17:00:00,24.0,97.0,74.0
石景山古城,2023-01-07 18:00:00,28.0,97.0,74.0
石景山古城,2023-01-07 19:00:00,33.0,119.0,85.0
石景山古城,2023-01-07 20:00:00,47.0,147.0,99.0
石景山古城,2023-01-07 21:00:00,48.0,142.0,96.0
石景山古城,2023-01-07 22:00:00,38.0,114.0,82.0
石景山古城,2023-01-07 23:00:00,38.0,115.0,83.0
东城东四,2023-01-08 0:00:00,36.0,69.79641019204217,52.0
东城东四,2023-01-08 1:00:00,37.0,69.79641019204217,53.0
东城东四,2023-01-08 2:00:00,31.0,69.79641019204217,45.0
东城东四,2023-01-08 3:00:00,30.0,69.79641019204217,43.0
东城东四,2023-01-08 4:00:00,27.0,69.79641019204217,39.0
东城东四,2023-01-08 5:00:00,25.0,69.79641019204217,36.0
东城东四,2023-01-08 6:00:00,24.0,69.79641019204217,35.0
东城东四,2023-01-08 7:00:00,24.0,69.79641019204217,35.0
东城东四,2023-01-08 8:00:00,26.0,69.79641019204217,38.0
东城东四,2023-01-08 9:00:00,33.0,103.0,77.0
东城东四,2023-01-08 10:00:00,38.0,110.0,80.0
东城东四,2023-01-08 11:00:00,35.0,102.0,76.0
东城东四,2023-01-08 12:00:00,34.0,96.0,73.0
东城东四,2023-01-08 13:00:00,32.0,91.0,71.0
东城东四,2023-01-08 14:00:00,25.0,77.0,64.0
东城东四,2023-01-08 15:00:00,21.0,66.0,58.0
东城东四,2023-01-08 16:00:00,20.0,63.0,57.0
东城东四,2023-01-08 17:00:00,20.0,58.0,54.0
东城东四,2023-01-08 18:00:00,14.0,45.0,45.0
东城东四,2023-01-08 19:00:00,13.0,43.0,43.0
东城东四,2023-01-08 20:00:00,13.0,41.0,41.0
东城东四,2023-01-08 21:00:00,11.0,34.0,34.0
东城东四,2023-01-08 22:00:00,8.0,27.0,27.0
东城东四,2023-01-08 23:00:00,5.0,19.0,19.0
东城天坛,2023-01-08 0:00:00,34.0,87.0,69.0
东城天坛,2023-01-08 1:00:00,31.0,87.0,69.0
东城天坛,2023-01-08 2:00:00,31.0,84.0,67.0
东城天坛,2023-01-08 3:00:00,31.0,79.0,65.0
东城天坛,2023-01-08 4:00:00,28.0,71.0,61.0
东城天坛,2023-01-08 5:00:00,25.0,66.0,58.0
东城天坛,2023-01-08 6:00:00,23.0,61.0,56.0
东城天坛,2023-01-08 7:00:00,23.0,70.0,60.0
东城天坛,2023-01-08 8:00:00,23.0,69.0,60.0
东城天坛,2023-01-08 9:00:00,30.0,86.0,68.0
东城天坛,2023-01-08 10:00:00,35.0,94.0,72.0
东城天坛,2023-01-08 11:00:00,31.0,87.0,69.0
东城天坛,2023-01-08 12:00:00,27.0,79.0,65.0
东城天坛,2023-01-08 13:00:00,28.0,80.0,65.0
东城天坛,2023-01-08 14:00:00,25.0,70.0,60.0
东城天坛,2023-01-08 15:00:00,20.0,59.0,55.0
东城天坛,2023-01-08 16:00:00,18.0,55.0,53.0
东城天坛,2023-01-08 17:00:00,17.0,54.0,52.0
东城天坛,2023-01-08 18:00:00,13.0,41.0,41.0
东城天坛,2023-01-08 19:00:00,13.0,39.0,39.0
东城天坛,2023-01-08 20:00:00,12.0,35.0,35.0
东城天坛,2023-01-08 21:00:00,10.0,29.0,29.0
东城天坛,2023-01-08 22:00:00,7.0,23.0,23.0
东城天坛,2023-01-08 23:00:00,6.0,20.0,20.0
西城官园,2023-01-08 0:00:00,40.0,127.0,89.0
西城官园,2023-01-08 1:00:00,38.0,115.0,83.0
西城官园,2023-01-08 2:00:00,29.0,97.0,74.0
西城官园,2023-01-08 3:00:00,28.0,96.0,73.0
西城官园,2023-01-08 4:00:00,28.0,96.0,73.0
西城官园,2023-01-08 5:00:00,28.0,92.0,71.0
西城官园,2023-01-08 6:00:00,29.0,90.0,70.0
西城官园,2023-01-08 7:00:00,30.0,91.0,71.0
西城官园,2023-01-08 8:00:00,34.0,95.0,73.0
西城官园,2023-01-08 9:00:00,41.0,105.0,78.0
西城官园,2023-01-08 10:00:00,47.0,117.0,84.0
西城官园,2023-01-08 11:00:00,43.0,106.0,78.0
西城官园,2023-01-08 12:00:00,37.0,98.0,74.0
西城官园,2023-01-08 13:00:00,30.0,81.0,66.0
西城官园,2023-01-08 14:00:00,21.0,56.0,53.0
西城官园,2023-01-08 15:00:00,18.0,52.0,51.0
西城官园,2023-01-08 16:00:00,19.0,54.0,52.0
西城官园,2023-01-08 17:00:00,23.0,64.0,57.0
西城官园,2023-01-08 18:00:00,19.0,52.0,51.0
西城官园,2023-01-08 19:00:00,18.0,46.0,46.0
西城官园,2023-01-08 20:00:00,14.0,36.0,36.0
西城官园,2023-01-08 21:00:00,10.0,27.0,27.0
西城官园,2023-01-08 22:00:00,8.0,22.0,22.0
西城官园,2023-01-08 23:00:00,7.0,18.0,19.0
西城万寿西宫,2023-01-08 0:00:00,33.0,93.0,72.0
西城万寿西宫,2023-01-08 1:00:00,32.0,92.0,71.0
西城万寿西宫,2023-01-08 2:00:00,28.0,87.0,69.0
西城万寿西宫,2023-01-08 3:00:00,26.0,85.0,68.0
西城万寿西宫,2023-01-08 4:00:00,27.0,87.0,69.0
西城万寿西宫,2023-01-08 5:00:00,25.0,81.0,66.0
西城万寿西宫,2023-01-08 6:00:00,25.0,79.0,65.0
西城万寿西宫,2023-01-08 7:00:00,25.0,79.0,65.0
西城万寿西宫,2023-01-08 8:00:00,27.0,83.0,67.0
西城万寿西宫,2023-01-08 9:00:00,36.0,103.0,77.0
西城万寿西宫,2023-01-08 10:00:00,38.0,110.0,80.0
西城万寿西宫,2023-01-08 11:00:00,37.0,105.0,78.0
西城万寿西宫,2023-01-08 12:00:00,31.0,92.0,71.0
西城万寿西宫,2023-01-08 13:00:00,29.0,89.0,70.0
西城万寿西宫,2023-01-08 14:00:00,24.0,71.0,61.0
西城万寿西宫,2023-01-08 15:00:00,19.0,61.0,56.0
西城万寿西宫,2023-01-08 16:00:00,19.0,62.0,56.0
西城万寿西宫,2023-01-08 17:00:00,20.0,63.0,57.0
西城万寿西宫,2023-01-08 18:00:00,19.0,60.0,55.0
西城万寿西宫,2023-01-08 19:00:00,18.0,52.0,51.0
西城万寿西宫,2023-01-08 20:00:00,14.0,39.0,39.0
西城万寿西宫,2023-01-08 21:00:00,12.0,34.0,34.0
西城万寿西宫,2023-01-08 22:00:00,9.0,28.0,28.0
西城万寿西宫,2023-01-08 23:00:00,6.0,21.0,21.0
朝阳奥体中心,2023-01-08 0:00:00,33.0,112.0,81.0
朝阳奥体中心,2023-01-08 1:00:00,32.0,99.0,75.0
朝阳奥体中心,2023-01-08 2:00:00,30.0,89.0,70.0
朝阳奥体中心,2023-01-08 3:00:00,27.0,84.0,67.0
朝阳奥体中心,2023-01-08 4:00:00,25.0,79.0,65.0
朝阳奥体中心,2023-01-08 5:00:00,25.0,78.0,64.0
朝阳奥体中心,2023-01-08 6:00:00,24.0,77.0,64.0
朝阳奥体中心,2023-01-08 7:00:00,29.0,79.0,65.0
朝阳奥体中心,2023-01-08 8:00:00,28.0,86.0,68.0
朝阳奥体中心,2023-01-08 9:00:00,33.0,90.0,70.0
朝阳奥体中心,2023-01-08 10:00:00,40.0,98.0,74.0
朝阳奥体中心,2023-01-08 11:00:00,37.0,97.0,74.0
朝阳奥体中心,2023-01-08 12:00:00,43.0,92.0,71.0
朝阳奥体中心,2023-01-08 13:00:00,36.0,88.0,69.0
朝阳奥体中心,2023-01-08 14:00:00,24.0,58.0,54.0
朝阳奥体中心,2023-01-08 15:00:00,27.0,62.0,56.0
朝阳奥体中心,2023-01-08 16:00:00,29.0,64.0,57.0
朝阳奥体中心,2023-01-08 17:00:00,20.0,53.0,52.0
朝阳奥体中心,2023-01-08 18:00:00,15.0,44.0,44.0
朝阳奥体中心,2023-01-08 19:00:00,18.0,43.0,43.0
朝阳奥体中心,2023-01-08 20:00:00,13.0,37.0,37.0
朝阳奥体中心,2023-01-08 21:00:00,10.0,28.0,28.0
朝阳奥体中心,2023-01-08 22:00:00,8.0,23.0,23.0
朝阳奥体中心,2023-01-08 23:00:00,8.0,19.0,19.0
朝阳农展馆,2023-01-08 0:00:00,38.0,113.0,82.0
朝阳农展馆,2023-01-08 1:00:00,36.0,110.0,80.0
朝阳农展馆,2023-01-08 2:00:00,35.0,104.0,77.0
朝阳农展馆,2023-01-08 3:00:00,34.0,97.0,74.0
朝阳农展馆,2023-01-08 4:00:00,33.0,96.0,73.0
朝阳农展馆,2023-01-08 5:00:00,28.0,87.0,69.0
朝阳农展馆,2023-01-08 6:00:00,26.0,83.0,67.0
朝阳农展馆,2023-01-08 7:00:00,26.0,85.0,68.0
朝阳农展馆,2023-01-08 8:00:00,27.0,84.0,67.0
朝阳农展馆,2023-01-08 9:00:00,30.0,92.0,71.0
朝阳农展馆,2023-01-08 10:00:00,36.0,102.0,76.0
朝阳农展馆,2023-01-08 11:00:00,40.0,102.0,76.0
朝阳农展馆,2023-01-08 12:00:00,40.0,105.0,78.0
朝阳农展馆,2023-01-08 13:00:00,37.0,94.0,72.0
朝阳农展馆,2023-01-08 14:00:00,29.0,78.0,64.0
朝阳农展馆,2023-01-08 15:00:00,25.0,69.0,60.0
朝阳农展馆,2023-01-08 16:00:00,23.0,66.0,58.0
朝阳农展馆,2023-01-08 17:00:00,17.0,52.0,51.0
朝阳农展馆,2023-01-08 18:00:00,14.0,43.0,43.0
朝阳农展馆,2023-01-08 19:00:00,14.0,41.0,41.0
朝阳农展馆,2023-01-08 20:00:00,14.0,40.0,40.0
朝阳农展馆,2023-01-08 21:00:00,11.0,31.0,31.0
朝阳农展馆,2023-01-08 22:00:00,7.0,23.0,23.0
朝阳农展馆,2023-01-08 23:00:00,5.0,17.0,17.0
海淀万柳,2023-01-08 0:00:00,25.0,96.0,73.0
海淀万柳,2023-01-08 1:00:00,26.0,97.0,74.0
海淀万柳,2023-01-08 2:00:00,28.0,97.0,74.0
海淀万柳,2023-01-08 3:00:00,28.0,95.0,73.0
海淀万柳,2023-01-08 4:00:00,27.0,90.0,70.0
海淀万柳,2023-01-08 5:00:00,26.0,88.0,69.0
海淀万柳,2023-01-08 6:00:00,26.0,89.0,70.0
海淀万柳,2023-01-08 7:00:00,27.0,90.0,70.0
海淀万柳,2023-01-08 8:00:00,28.0,96.0,73.0
海淀万柳,2023-01-08 9:00:00,33.0,104.0,77.0
海淀万柳,2023-01-08 10:00:00,36.0,106.0,78.0
海淀万柳,2023-01-08 11:00:00,33.0,99.0,75.0
海淀万柳,2023-01-08 12:00:00,30.0,91.0,71.0
海淀万柳,2023-01-08 13:00:00,20.0,66.0,58.0
海淀万柳,2023-01-08 14:00:00,14.0,49.0,49.0
海淀万柳,2023-01-08 15:00:00,13.0,45.0,45.0
海淀万柳,2023-01-08 16:00:00,12.0,45.0,45.0
海淀万柳,2023-01-08 17:00:00,16.0,54.0,52.0
海淀万柳,2023-01-08 18:00:00,16.0,53.0,52.0
海淀万柳,2023-01-08 19:00:00,17.0,60.0,55.0
海淀万柳,2023-01-08 20:00:00,18.0,57.0,54.0
海淀万柳,2023-01-08 21:00:00,10.0,32.0,32.0
海淀万柳,2023-01-08 22:00:00,8.0,25.0,25.0
海淀万柳,2023-01-08 23:00:00,6.0,20.0,20.0
海淀四季青,2023-01-08 0:00:00,24.0,78.0,64.0
海淀四季青,2023-01-08 1:00:00,25.0,76.0,63.0
海淀四季青,2023-01-08 2:00:00,28.0,77.0,64.0
海淀四季青,2023-01-08 3:00:00,28.0,77.0,64.0
海淀四季青,2023-01-08 4:00:00,29.0,72.0,61.0
海淀四季青,2023-01-08 5:00:00,29.0,76.0,63.0
海淀四季青,2023-01-08 6:00:00,29.0,77.0,64.0
海淀四季青,2023-01-08 7:00:00,29.0,77.0,64.0
海淀四季青,2023-01-08 8:00:00,29.0,73.0,62.0
海淀四季青,2023-01-08 9:00:00,34.0,77.0,64.0
海淀四季青,2023-01-08 10:00:00,38.0,95.0,73.0
海淀四季青,2023-01-08 11:00:00,36.0,96.0,73.0
海淀四季青,2023-01-08 12:00:00,31.0,98.0,74.0
海淀四季青,2023-01-08 13:00:00,17.0,60.0,55.0
海淀四季青,2023-01-08 14:00:00,15.0,32.0,32.0
海淀四季青,2023-01-08 15:00:00,14.0,33.0,33.0
海淀四季青,2023-01-08 16:00:00,13.0,38.0,38.0
海淀四季青,2023-01-08 17:00:00,17.0,50.0,50.0
海淀四季青,2023-01-08 18:00:00,17.0,58.0,54.0
海淀四季青,2023-01-08 19:00:00,16.0,54.0,52.0
海淀四季青,2023-01-08 20:00:00,18.0,58.0,54.0
海淀四季青,2023-01-08 21:00:00,13.0,51.0,51.0
海淀四季青,2023-01-08 22:00:00,12.0,36.0,36.0
海淀四季青,2023-01-08 23:00:00,8.0,35.0,35.0
丰台小屯,2023-01-08 0:00:00,41.0,132.0,91.0
丰台小屯,2023-01-08 1:00:00,32.0,104.0,77.0
丰台小屯,2023-01-08 2:00:00,32.0,102.0,76.0
丰台小屯,2023-01-08 3:00:00,33.0,103.0,77.0
丰台小屯,2023-01-08 4:00:00,33.0,101.0,76.0
丰台小屯,2023-01-08 5:00:00,31.0,95.0,73.0
丰台小屯,2023-01-08 6:00:00,38.0,108.0,79.0
丰台小屯,2023-01-08 7:00:00,37.0,106.0,78.0
丰台小屯,2023-01-08 8:00:00,34.0,103.0,77.0
丰台小屯,2023-01-08 9:00:00,32.46676550531258,69.79641019204217,61.24772894672232
丰台小屯,2023-01-08 10:00:00,32.46676550531258,69.79641019204217,61.24772894672232
丰台小屯,2023-01-08 11:00:00,32.46676550531258,69.79641019204217,61.24772894672232
丰台小屯,2023-01-08 12:00:00,24.0,64.0,57.0
丰台小屯,2023-01-08 13:00:00,26.0,72.0,61.0
丰台小屯,2023-01-08 14:00:00,23.0,55.0,53.0
丰台小屯,2023-01-08 15:00:00,16.0,46.0,46.0
丰台小屯,2023-01-08 16:00:00,16.0,43.0,43.0
丰台小屯,2023-01-08 17:00:00,20.0,53.0,52.0
丰台小屯,2023-01-08 18:00:00,21.0,56.0,53.0
丰台小屯,2023-01-08 19:00:00,18.0,47.0,47.0
丰台小屯,2023-01-08 20:00:00,23.0,73.0,62.0
丰台小屯,2023-01-08 21:00:00,11.0,28.0,28.0
丰台小屯,2023-01-08 22:00:00,8.0,23.0,23.0
丰台小屯,2023-01-08 23:00:00,7.0,19.0,19.0
丰台云岗,2023-01-08 0:00:00,24.0,109.0,80.0
丰台云岗,2023-01-08 1:00:00,25.0,110.0,80.0
丰台云岗,2023-01-08 2:00:00,24.0,107.0,79.0
丰台云岗,2023-01-08 3:00:00,24.0,101.0,76.0
丰台云岗,2023-01-08 4:00:00,27.0,91.0,71.0
丰台云岗,2023-01-08 5:00:00,25.0,86.0,68.0
丰台云岗,2023-01-08 6:00:00,25.0,84.0,67.0
丰台云岗,2023-01-08 7:00:00,29.0,94.0,72.0
丰台云岗,2023-01-08 8:00:00,33.0,98.0,74.0
丰台云岗,2023-01-08 9:00:00,33.0,95.0,73.0
丰台云岗,2023-01-08 10:00:00,41.0,105.0,78.0
丰台云岗,2023-01-08 11:00:00,46.0,113.0,82.0
丰台云岗,2023-01-08 12:00:00,42.0,100.0,75.0
丰台云岗,2023-01-08 13:00:00,32.46676550531258,81.0,66.0
丰台云岗,2023-01-08 14:00:00,32.46676550531258,55.0,53.0
丰台云岗,2023-01-08 15:00:00,19.0,50.0,50.0
丰台云岗,2023-01-08 16:00:00,16.0,43.0,43.0
丰台云岗,2023-01-08 17:00:00,15.0,42.0,42.0
丰台云岗,2023-01-08 18:00:00,24.0,69.0,60.0
丰台云岗,2023-01-08 19:00:00,24.0,70.0,60.0
丰台云岗,2023-01-08 20:00:00,19.0,56.0,53.0
丰台云岗,2023-01-08 21:00:00,17.0,49.0,49.0
丰台云岗,2023-01-08 22:00:00,12.0,39.0,39.0
丰台云岗,2023-01-08 23:00:00,9.0,29.0,29.0
石景山古城,2023-01-08 0:00:00,32.0,103.0,77.0
石景山古城,2023-01-08 1:00:00,31.0,100.0,75.0
石景山古城,2023-01-08 2:00:00,27.0,90.0,70.0
石景山古城,2023-01-08 3:00:00,25.0,87.0,69.0
石景山古城,2023-01-08 4:00:00,25.0,86.0,68.0
石景山古城,2023-01-08 5:00:00,28.0,88.0,69.0
石景山古城,2023-01-08 6:00:00,25.0,82.0,66.0
石景山古城,2023-01-08 7:00:00,28.0,85.0,68.0
石景山古城,2023-01-08 8:00:00,26.0,85.0,68.0
石景山古城,2023-01-08 9:00:00,36.0,98.0,74.0
石景山古城,2023-01-08 10:00:00,42.0,116.0,83.0
石景山古城,2023-01-08 11:00:00,38.0,106.0,78.0
石景山古城,2023-01-08 12:00:00,30.0,91.0,71.0
石景山古城,2023-01-08 13:00:00,22.0,71.0,61.0
石景山古城,2023-01-08 14:00:00,17.0,56.0,53.0
石景山古城,2023-01-08 15:00:00,16.0,50.0,50.0
石景山古城,2023-01-08 16:00:00,14.0,43.0,43.0
石景山古城,2023-01-08 17:00:00,18.0,46.0,46.0
石景山古城,2023-01-08 18:00:00,20.0,56.0,53.0
石景山古城,2023-01-08 19:00:00,19.0,51.0,51.0
石景山古城,2023-01-08 20:00:00,20.0,51.0,51.0
石景山古城,2023-01-08 21:00:00,19.0,45.0,45.0
石景山古城,2023-01-08 22:00:00,14.0,34.0,34.0
石景山古城,2023-01-08 23:00:00,10.0,25.0,25.0
东城东四,2023-01-09 0:00:00,4.0,17.0,18.0
东城东四,2023-01-09 1:00:00,3.0,15.0,18.0
东城东四,2023-01-09 2:00:00,3.0,13.0,17.0
东城东四,2023-01-09 3:00:00,3.0,11.0,18.0
东城东四,2023-01-09 4:00:00,3.0,9.0,18.0
东城东四,2023-01-09 5:00:00,3.0,8.0,18.0
东城东四,2023-01-09 6:00:00,3.0,10.0,16.0
东城东四,2023-01-09 7:00:00,4.0,13.0,14.0
东城东四,2023-01-09 8:00:00,6.0,15.0,15.0
东城东四,2023-01-09 9:00:00,9.0,24.0,24.0
东城东四,2023-01-09 10:00:00,10.0,27.0,27.0
东城东四,2023-01-09 11:00:00,24.0,61.0,56.0
东城东四,2023-01-09 12:00:00,28.0,72.0,61.0
东城东四,2023-01-09 13:00:00,28.0,71.0,61.0
东城东四,2023-01-09 14:00:00,31.0,78.0,64.0
东城东四,2023-01-09 15:00:00,27.0,72.0,61.0
东城东四,2023-01-09 16:00:00,17.0,47.0,47.0
东城东四,2023-01-09 17:00:00,18.0,41.0,41.0
东城东四,2023-01-09 18:00:00,19.0,54.0,52.0
东城东四,2023-01-09 19:00:00,21.0,59.0,55.0
东城东四,2023-01-09 20:00:00,22.0,59.0,55.0
东城东四,2023-01-09 21:00:00,23.0,62.0,56.0
东城东四,2023-01-09 22:00:00,26.0,68.0,59.0
东城东四,2023-01-09 23:00:00,31.0,75.0,63.0
东城天坛,2023-01-09 0:00:00,4.0,15.0,18.0
东城天坛,2023-01-09 1:00:00,4.0,13.0,19.0
东城天坛,2023-01-09 2:00:00,4.0,11.0,19.0
东城天坛,2023-01-09 3:00:00,3.0,9.0,19.0
东城天坛,2023-01-09 4:00:00,3.0,7.0,19.0
东城天坛,2023-01-09 5:00:00,3.0,7.0,18.0
东城天坛,2023-01-09 6:00:00,3.0,7.0,17.0
东城天坛,2023-01-09 7:00:00,6.0,13.0,13.0
东城天坛,2023-01-09 8:00:00,9.0,26.0,26.0
东城天坛,2023-01-09 9:00:00,10.0,28.0,28.0
东城天坛,2023-01-09 10:00:00,17.0,39.0,39.0
东城天坛,2023-01-09 11:00:00,26.0,64.0,57.0
东城天坛,2023-01-09 12:00:00,33.0,82.0,66.0
东城天坛,2023-01-09 13:00:00,36.0,87.0,69.0
东城天坛,2023-01-09 14:00:00,29.0,71.0,61.0
东城天坛,2023-01-09 15:00:00,19.0,50.0,50.0
东城天坛,2023-01-09 16:00:00,14.0,36.0,36.0
东城天坛,2023-01-09 17:00:00,15.0,38.0,38.0
东城天坛,2023-01-09 18:00:00,18.0,44.0,44.0
东城天坛,2023-01-09 19:00:00,20.0,46.0,46.0
东城天坛,2023-01-09 20:00:00,21.0,48.0,48.0
东城天坛,2023-01-09 21:00:00,21.0,50.0,50.0
东城天坛,2023-01-09 22:00:00,23.0,53.0,52.0
东城天坛,2023-01-09 23:00:00,30.0,63.0,57.0
西城官园,2023-01-09 0:00:00,5.0,12.0,20.0
西城官园,2023-01-09 1:00:00,5.0,11.0,20.0
西城官园,2023-01-09 2:00:00,4.0,11.0,20.0
西城官园,2023-01-09 3:00:00,4.0,9.0,19.0
西城官园,2023-01-09 4:00:00,3.0,8.0,18.0
西城官园,2023-01-09 5:00:00,3.0,6.0,19.0
西城官园,2023-01-09 6:00:00,3.0,7.0,17.0
西城官园,2023-01-09 7:00:00,5.0,12.0,17.0
西城官园,2023-01-09 8:00:00,7.0,22.0,28.0
西城官园,2023-01-09 9:00:00,9.0,28.0,28.0
西城官园,2023-01-09 10:00:00,11.0,37.0,37.0
西城官园,2023-01-09 11:00:00,23.0,69.0,60.0
西城官园,2023-01-09 12:00:00,31.0,84.0,67.0
西城官园,2023-01-09 13:00:00,33.0,86.0,68.0
西城官园,2023-01-09 14:00:00,32.0,80.0,65.0
西城官园,2023-01-09 15:00:00,23.0,61.0,56.0
西城官园,2023-01-09 16:00:00,16.0,41.0,41.0
西城官园,2023-01-09 17:00:00,18.0,45.0,45.0
西城官园,2023-01-09 18:00:00,20.0,54.0,52.0
西城官园,2023-01-09 19:00:00,20.0,55.0,53.0
西城官园,2023-01-09 20:00:00,22.0,59.0,55.0
西城官园,2023-01-09 21:00:00,23.0,61.0,56.0
西城官园,2023-01-09 22:00:00,26.0,66.0,58.0
西城官园,2023-01-09 23:00:00,29.0,68.0,59.0
西城万寿西宫,2023-01-09 0:00:00,5.0,19.0,19.0
西城万寿西宫,2023-01-09 1:00:00,4.0,20.0,20.0
西城万寿西宫,2023-01-09 2:00:00,4.0,16.0,17.0
西城万寿西宫,2023-01-09 3:00:00,4.0,13.0,18.0
西城万寿西宫,2023-01-09 4:00:00,4.0,15.0,15.0
西城万寿西宫,2023-01-09 5:00:00,4.0,16.0,16.0
西城万寿西宫,2023-01-09 6:00:00,4.0,10.0,17.0
西城万寿西宫,2023-01-09 7:00:00,5.0,14.0,15.0
西城万寿西宫,2023-01-09 8:00:00,9.0,24.0,24.0
西城万寿西宫,2023-01-09 9:00:00,14.0,30.0,30.0
西城万寿西宫,2023-01-09 10:00:00,21.0,63.0,57.0
西城万寿西宫,2023-01-09 11:00:00,27.0,77.0,64.0
西城万寿西宫,2023-01-09 12:00:00,35.0,96.0,73.0
西城万寿西宫,2023-01-09 13:00:00,36.0,95.0,73.0
西城万寿西宫,2023-01-09 14:00:00,26.0,74.0,62.0
西城万寿西宫,2023-01-09 15:00:00,16.0,47.0,47.0
西城万寿西宫,2023-01-09 16:00:00,14.0,37.0,37.0
西城万寿西宫,2023-01-09 17:00:00,18.0,51.0,51.0
西城万寿西宫,2023-01-09 18:00:00,19.0,52.0,51.0
西城万寿西宫,2023-01-09 19:00:00,22.0,58.0,54.0
西城万寿西宫,2023-01-09 20:00:00,23.0,59.0,55.0
西城万寿西宫,2023-01-09 21:00:00,26.0,65.0,58.0
西城万寿西宫,2023-01-09 22:00:00,29.0,71.0,61.0
西城万寿西宫,2023-01-09 23:00:00,30.0,73.0,62.0
朝阳奥体中心,2023-01-09 0:00:00,5.0,15.0,18.0
朝阳奥体中心,2023-01-09 1:00:00,5.0,15.0,17.0
朝阳奥体中心,2023-01-09 2:00:00,5.0,15.0,15.0
朝阳奥体中心,2023-01-09 3:00:00,5.0,13.0,15.0
朝阳奥体中心,2023-01-09 4:00:00,4.0,12.0,15.0
朝阳奥体中心,2023-01-09 5:00:00,4.0,11.0,25.0
朝阳奥体中心,2023-01-09 6:00:00,4.0,10.0,16.0
朝阳奥体中心,2023-01-09 7:00:00,5.0,14.0,22.0
朝阳奥体中心,2023-01-09 8:00:00,6.0,17.0,21.0
朝阳奥体中心,2023-01-09 9:00:00,10.0,21.0,22.0
朝阳奥体中心,2023-01-09 10:00:00,7.0,15.0,15.0
朝阳奥体中心,2023-01-09 11:00:00,10.0,28.0,28.0
朝阳奥体中心,2023-01-09 12:00:00,16.0,38.0,38.0
朝阳奥体中心,2023-01-09 13:00:00,20.0,44.0,44.0
朝阳奥体中心,2023-01-09 14:00:00,28.0,65.0,58.0
朝阳奥体中心,2023-01-09 15:00:00,32.0,70.0,60.0
朝阳奥体中心,2023-01-09 16:00:00,25.0,61.0,56.0
朝阳奥体中心,2023-01-09 17:00:00,20.0,38.0,38.0
朝阳奥体中心,2023-01-09 18:00:00,18.0,48.0,48.0
朝阳奥体中心,2023-01-09 19:00:00,18.0,50.0,50.0
朝阳奥体中心,2023-01-09 20:00:00,21.0,55.0,53.0
朝阳奥体中心,2023-01-09 21:00:00,22.0,57.0,54.0
朝阳奥体中心,2023-01-09 22:00:00,25.0,60.0,55.0
朝阳奥体中心,2023-01-09 23:00:00,29.0,66.0,58.0
朝阳农展馆,2023-01-09 0:00:00,2.0,15.0,19.0
朝阳农展馆,2023-01-09 1:00:00,2.0,13.0,18.0
朝阳农展馆,2023-01-09 2:00:00,2.0,11.0,17.0
朝阳农展馆,2023-01-09 3:00:00,1.0,9.0,18.0
朝阳农展馆,2023-01-09 4:00:00,1.0,7.0,17.0
朝阳农展馆,2023-01-09 5:00:00,1.0,6.0,16.0
朝阳农展馆,2023-01-09 6:00:00,1.0,8.0,15.0
朝阳农展馆,2023-01-09 7:00:00,1.0,8.0,15.0
朝阳农展馆,2023-01-09 8:00:00,2.0,11.0,20.0
朝阳农展馆,2023-01-09 9:00:00,4.0,15.0,23.0
朝阳农展馆,2023-01-09 10:00:00,6.0,22.0,28.0
朝阳农展馆,2023-01-09 11:00:00,13.0,40.0,40.0
朝阳农展馆,2023-01-09 12:00:00,26.0,66.0,58.0
朝阳农展馆,2023-01-09 13:00:00,25.0,61.0,56.0
朝阳农展馆,2023-01-09 14:00:00,22.0,55.0,53.0
朝阳农展馆,2023-01-09 15:00:00,33.0,78.0,64.0
朝阳农展馆,2023-01-09 16:00:00,26.0,62.0,56.0
朝阳农展馆,2023-01-09 17:00:00,14.0,37.0,37.0
朝阳农展馆,2023-01-09 18:00:00,18.0,51.0,51.0
朝阳农展馆,2023-01-09 19:00:00,21.0,57.0,54.0
朝阳农展馆,2023-01-09 20:00:00,21.0,57.0,54.0
朝阳农展馆,2023-01-09 21:00:00,21.0,59.0,55.0
朝阳农展馆,2023-01-09 22:00:00,24.0,65.0,58.0
朝阳农展馆,2023-01-09 23:00:00,26.0,66.0,58.0
海淀万柳,2023-01-09 0:00:00,4.0,15.0,15.0
海淀万柳,2023-01-09 1:00:00,4.0,16.0,16.0
海淀万柳,2023-01-09 2:00:00,5.0,16.0,16.0
海淀万柳,2023-01-09 3:00:00,9.0,22.0,22.0
海淀万柳,2023-01-09 4:00:00,5.0,16.0,16.0
海淀万柳,2023-01-09 5:00:00,4.0,13.0,17.0
海淀万柳,2023-01-09 6:00:00,4.0,14.0,21.0
海淀万柳,2023-01-09 7:00:00,6.0,23.0,24.0
海淀万柳,2023-01-09 8:00:00,12.0,49.0,49.0
海淀万柳,2023-01-09 9:00:00,11.0,41.0,41.0
海淀万柳,2023-01-09 10:00:00,9.0,29.0,29.0
海淀万柳,2023-01-09 11:00:00,12.0,34.0,34.0
海淀万柳,2023-01-09 12:00:00,21.0,59.0,55.0
海淀万柳,2023-01-09 13:00:00,29.0,76.0,63.0
海淀万柳,2023-01-09 14:00:00,28.0,72.0,61.0
